system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000118d,27,190,188,25,26,28,36,34,25,24,1,0,4864,9,221,-12,6,-3,-5,4,1,0,-4,120,11,-31,-24,-36,-1,-77,0,7,78,-5,0,1,-13,9,-11,0,2.9246805,211.16667,0.035001118,55686.0,0.0024130004,226.58333,266.28333,4.0666637,"{""type"":""Point"",""coordinates"":[86.87090466572499,34.99724124066682]}"
00000000000000000f9f,30,167,169,30,33,40,49,52,45,34,12,0,5552,5,-129,-6,13,-2,-14,1,6,0,-26,-2605,-51,27,64,-239,-85,-31,8,3,-434,7,0,11,-27,-8,5,1,12.641419,206.5,0.035001118,50838.0,0.0017090004,245.66667,266.48666,3.662664,"{""type"":""Point"",""coordinates"":[80.64477334232485,31.64796138931203]}"
0000000000000000111a,27,184,184,25,28,32,42,39,27,29,1,0,4916,10,180,0,5,0,-11,4,-3,0,-5,-33,9,10,9,-60,-53,-52,0,7,218,3,6,1,-17,0,-10,0,2.9196367,209.75,0.035001118,54934.0,0.0023440004,228.66667,266.11667,4.242664,"{""type"":""Point"",""coordinates"":[86.62216263166063,34.75954439991183]}"
0000000000000000109e,39,203,202,40,50,63,80,96,78,49,2,0,4854,10,-224,-16,0,-4,-9,0,0,1,-3,-196,61,-19,-43,-1,-42,-44,0,8,60,1,-4,-7,-13,-1,-8,0,2.7802885,218.66667,0.035001118,55720.0,0.002654667,244.5,270.07333,4.2833304,"{""type"":""Point"",""coordinates"":[88.55713156548977,32.72863344781674]}"
000000000000000000a8,31,185,185,30,35,46,65,76,61,39,8,0,5142,13,207,-32,6,5,-26,27,-11,0,-11,-1994,-4,-16,-40,-28,-45,-52,6,11,7,-26,5,-1,-38,14,-17,0,3.8063684,211.16667,0.035001118,54188.0,0.0025103337,242.08333,267.67667,4.292664,"{""type"":""Point"",""coordinates"":[88.63420712719858,33.32906924106745]}"
0000000000000000105b,43,201,200,45,55,66,81,97,89,59,5,0,4975,9,186,-15,6,-3,-19,15,-6,0,-6,-282,48,1,-48,-30,0,-55,0,6,-18,0,4,-5,-13,9,-11,0,2.7802885,212.25,0.035001118,55472.0,0.002473667,228.66667,266.74,4.1013308,"{""type"":""Point"",""coordinates"":[88.08444009921818,34.58922457607441]}"
00000000000000001090,43,203,202,45,54,64,79,98,91,56,3,0,4933,9,219,-5,4,1,-9,9,-2,0,-5,-1032,49,-15,-28,-17,13,-55,3,6,-32,5,0,0,-8,7,-6,0,1.459877,212.25,0.035001118,55472.0,0.002473667,228.66667,266.74,4.1013308,"{""type"":""Point"",""coordinates"":[88.05021203953193,34.674924039220585]}"
00000000000000001341,33,194,194,34,44,54,82,61,50,48,4,0,5381,9,767,-19,15,5,-17,13,-30,-2,-23,-522,-103,56,-8,-108,-88,-77,1,5,-118,-32,17,2,-30,8,-24,0,10.054986,210.16667,0.035001118,53718.0,0.0024550005,242.91667,267.44998,4.291331,"{""type"":""Point"",""coordinates"":[88.65684598324692,33.312900540647654]}"
0000000000000000133d,30,187,187,29,34,40,63,63,46,37,1,0,5003,11,-209,-32,12,3,-22,30,-11,1,-7,-1078,25,20,0,-50,-11,-33,3,8,-68,-23,14,6,-37,28,-18,0,7.2845397,207.66667,0.035001118,54297.332,0.002263667,227.75,265.40665,4.2319975,"{""type"":""Point"",""coordinates"":[86.5529038740985,34.82826806534754]}"
0000000000000000108d,31,183,183,30,33,43,50,52,45,36,8,0,5238,5,-57,-10,3,1,-5,12,-3,0,-14,-427,0,3,9,-49,-19,-45,1,4,69,-3,0,2,-11,2,-5,0,12.083461,214.0,0.035001118,53355.332,0.0022443337,218.41667,266.18332,3.4779973,"{""type"":""Point"",""coordinates"":[81.7963228120741,34.535866972868874]}"
0000000000000000112d,34,204,203,35,44,59,75,77,69,50,6,0,5184,9,-88,1,9,4,-17,16,-8,0,-12,-1457,29,-25,-21,-34,-16,-43,4,7,-11,9,0,2,-20,5,-11,0,9.399493,214.0,0.035001118,53355.332,0.0022443337,218.41667,266.18332,3.4779973,"{""type"":""Point"",""coordinates"":[81.77341640996255,34.5318225682134]}"
