system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000ba6,40,38,39,54,57,201,201,39,47,1,60,21,2783,-101,-50,-49,-32,-65,17,-9,-8,1259,-34,-13,-43,-41,-25,-39,-4,13,1366,-70,-10,-22,-33,-37,-2,-4,5.5935187,368.91666,0.14416778,100610.664,0.010195,150.08333,291.50998,2.177997,"{""type"":""Point"",""coordinates"":[112.87524493865273,28.207595480738497]}"
0000000000000000258a,38,32,29,34,27,187,187,20,34,1,51,17,-198,-96,8,-48,4,-16,13,1,-10,411,-23,-3,-44,-5,-9,-27,-1,11,-478,-75,18,-26,-13,-5,-15,2,3.4847891,368.91666,0.14416778,100610.664,0.010195,150.08333,291.50998,2.177997,"{""type"":""Point"",""coordinates"":[112.90354239393791,28.21648692823908]}"
000000000000000019dc,44,40,38,26,7,187,187,4,35,0,19,-10,-602,-67,22,50,84,-50,-33,1,-27,596,-45,69,75,86,-97,7,-3,-9,-162,-40,25,39,85,-34,-24,0,0.0,360.5,0.14416778,101038.0,0.010191667,155.0,290.51334,2.184664,"{""type"":""Point"",""coordinates"":[113.7160708696947,29.924273581597255]}"
00000000000000000d99,31,26,18,76,44,193,193,17,45,0,127,49,701,-172,39,130,-129,-75,-101,-1,-15,598,71,-47,11,8,-46,23,-2,34,-1514,-163,72,110,-142,-48,-124,6,4.0055137,395.25,0.14416778,98628.664,0.013032667,144.66667,294.76334,1.1379972,"{""type"":""Point"",""coordinates"":[106.80461138718836,22.3760009594462]}"
00000000000000001923,30,23,16,56,29,192,193,11,38,0,271,45,-1248,-72,80,-51,-157,27,-81,6,-17,2996,49,12,19,-18,17,36,-11,27,-4201,-65,46,-41,-120,32,-107,16,32.06407,395.25,0.14416778,98628.664,0.013032667,144.66667,294.76334,1.1379972,"{""type"":""Point"",""coordinates"":[106.76445718220208,22.41858091540556]}"
000000000000000015c3,28,22,15,68,32,195,195,12,41,0,200,51,807,-36,-4,-97,-123,12,44,-1,-21,1599,19,43,48,79,22,22,-6,35,-1045,-71,2,-115,-148,-64,41,5,16.272854,395.5,0.20666778,99973.336,0.013408667,153.83333,295.0,1.4566638,"{""type"":""Point"",""coordinates"":[109.93290710853647,22.501315076351187]}"
0000000000000000160f,28,22,15,68,32,195,195,12,41,0,200,51,807,-36,-4,-97,-123,12,44,-1,-21,1599,19,43,48,79,22,22,-6,35,-1045,-71,2,-115,-148,-64,41,5,16.272854,395.5,0.20666778,99973.336,0.013408667,153.83333,295.0,1.4566638,"{""type"":""Point"",""coordinates"":[109.93290710853647,22.501315076351187]}"
00000000000000001de0,34,32,26,74,38,196,196,15,47,0,77,53,-1075,-93,-124,-67,-117,-24,154,5,-19,566,119,72,26,105,40,-40,-2,35,825,-103,-77,-99,-109,-59,131,-1,1.0038888,395.5,0.20666778,99973.336,0.013408667,153.83333,295.0,1.4566638,"{""type"":""Point"",""coordinates"":[109.98572516051453,22.511285626306694]}"
00000000000000001e16,30,26,20,79,46,194,195,18,47,0,77,45,-294,-111,-108,15,-94,6,175,2,-13,687,41,4,-11,70,41,-50,-3,31,347,-100,-67,-34,-79,-29,174,0,1.3669411,395.5,0.20666778,99973.336,0.013408667,153.83333,295.0,1.4566638,"{""type"":""Point"",""coordinates"":[110.00459161707167,22.579737286578133]}"
00000000000000001eae,33,25,19,19,7,192,192,3,22,0,96,15,2809,133,-21,-30,126,213,92,-9,-22,4619,73,1,-10,258,123,-27,-18,13,2573,97,-4,-10,68,146,121,-8,6.220925,395.5,0.20666778,99973.336,0.013408667,153.83333,295.0,1.4566638,"{""type"":""Point"",""coordinates"":[110.01267596728155,22.626901198420438]}"
00000000000000000ecf,26,23,22,52,43,201,201,26,36,0,28,31,-19,37,-24,-32,-73,23,-20,1,-11,854,-6,6,28,44,39,-23,-3,25,-1137,-53,-45,-38,-65,-13,-26,5,2.1832592,411.91666,0.20666778,101779.336,0.015845334,172.16667,297.5,3.5519974,"{""type"":""Point"",""coordinates"":[110.32609726212618,20.284183146062094]}"
00000000000000000f52,31,27,22,71,43,196,196,18,44,0,36,43,-936,-133,46,-63,-134,7,93,4,-16,1574,64,-18,24,75,-5,-14,-6,28,-3014,-57,27,-44,-56,-3,119,12,2.2080014,395.41666,0.20666778,100622.664,0.013537667,159.58333,295.1433,1.7959973,"{""type"":""Point"",""coordinates"":[108.86004739507739,22.30189069993792]}"
00000000000000001489,28,23,16,69,40,196,196,15,41,0,48,51,279,-109,51,-28,-51,-10,54,0,-20,791,81,-49,40,43,-37,2,-3,34,-1668,-69,40,-59,25,21,86,7,9.18391,395.41666,0.20666778,100622.664,0.013537667,159.58333,295.1433,1.7959973,"{""type"":""Point"",""coordinates"":[108.85330969338564,22.287336194099478]}"
000000000000000004f6,46,38,36,42,47,202,202,40,41,1,4,16,202,-47,-29,-5,-24,13,-40,0,0,-229,18,-44,41,15,7,-12,0,10,21,-30,-14,4,-13,-4,-25,0,4.4301424,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.19217108692534,23.08261686698155]}"
00000000000000000596,37,30,27,30,27,200,199,22,31,1,3,16,-181,-43,4,25,-53,49,-70,1,-5,-527,0,-2,-16,22,0,37,1,10,-374,-31,3,15,-24,18,-28,1,3.4321942,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.2379883502495,23.084503066727162]}"
00000000000000000791,37,31,31,44,48,201,201,36,38,1,3,19,-1246,-79,28,-28,-20,54,-35,5,-7,441,49,-2,-21,-20,27,26,-1,12,-793,-48,19,-15,-9,24,-11,3,1.0074773,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.21130508954568,22.99880360358098]}"
000000000000000007aa,41,33,31,33,29,198,198,22,34,1,-8,10,-13,-12,-70,66,-40,15,12,0,-9,-24,4,-4,-34,42,5,8,0,7,-124,-7,-34,37,-16,3,9,0,4.8877535,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.22882489758467,23.085310164017834]}"
0000000000000000094b,39,31,27,30,21,195,195,16,31,1,22,9,-554,-71,7,41,46,-71,46,2,-4,827,-18,-23,-5,-2,2,5,-3,5,-560,-39,2,14,20,-36,26,2,12.454605,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.27329105328963,23.08288441304476]}"
000000000000000009a0,45,37,35,41,41,200,200,35,40,1,7,18,-1087,-143,91,-77,-12,0,4,4,-2,-121,12,-33,27,23,0,20,0,12,-974,-76,43,-22,5,-11,8,4,2.2176735,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.19001734111653,23.030061901965638]}"
00000000000000000acd,39,32,29,34,30,198,198,22,32,1,17,13,11,-26,-38,-13,11,-10,-34,0,-3,-359,19,-21,-14,25,8,0,1,9,-289,-13,-18,0,8,-13,-10,1,3.8387504,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.26924664863415,23.076146711353]}"
00000000000000000b00,42,36,35,45,50,200,200,38,44,1,12,20,514,-70,-38,23,2,24,-107,-1,-3,379,22,-4,-16,14,-7,28,-1,13,-21,-47,-21,16,8,1,-49,0,5.0435348,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.21858234246491,23.03815071127659]}"
00000000000000000cec,40,33,30,38,37,200,200,31,35,1,6,12,-471,-123,99,-69,1,-48,27,2,-4,-1875,-5,4,-14,42,-7,7,6,8,-482,-68,53,-38,3,-26,14,2,3.7047918,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.20753269005448,23.028987258611757]}"
00000000000000002034,37,29,25,34,27,198,198,20,31,1,12,15,1340,-54,1,9,-10,27,-72,-4,-10,-389,0,51,-47,0,24,58,1,10,656,-33,-4,13,-1,0,-35,-2,8.16394,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.23583014533965,23.08369151033543]}"
0000000000000000227d,43,36,33,41,38,200,200,28,38,1,12,22,-1512,-161,84,-63,-35,33,-94,6,-7,150,36,-33,33,15,-27,5,0,14,-871,-79,40,-27,-17,17,-40,3,0.92740995,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.19567594035337,23.024942853956283]}"
00000000000000002461,41,34,31,38,41,201,200,30,35,1,3,16,-96,-110,17,-54,-11,30,-50,0,-5,-499,22,-24,38,40,-31,35,1,10,-276,-65,2,-10,-5,-1,-13,1,6.0966187,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.20483939301819,23.078032911098607]}"
000000000000000024c0,45,36,34,38,24,198,198,16,41,1,11,20,-1094,-156,131,-94,-13,12,1,4,-8,1312,54,-38,-32,6,25,3,-5,13,-1032,-71,69,-39,-5,-4,5,4,2.2183037,394.5,0.20666778,101371.336,0.013604667,159.33333,295.34665,2.6773307,"{""type"":""Point"",""coordinates"":[113.27409815058031,23.07641871651726]}"
