system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
2_00000000000000000009,31,197,195,25,21,14,57,28,13,18,0,0,664,43,2621,-169,-9,33,-78,-44,15,-7,-23,508,-8,-13,-37,9,-25,11,-2,21,4557,-131,-31,43,-130,-80,2,-13,28.085726,363.125,0.17750111,94039.0,0.010411501,127.0,289.45,1.2559972,"{""type"":""Point"",""coordinates"":[109.46263693413691,30.43954946292925]}"
2_00000000000000000c95,30,195,192,25,21,14,84,38,17,17,0,0,1194,53,4258,-214,69,20,-88,12,-25,-12,-20,-1433,59,-12,-11,66,-14,1,3,25,4480,-148,39,21,-51,41,-31,-13,23.01379,354.625,0.13875112,87164.0,0.011151001,154.625,289.065,1.1839972,"{""type"":""Point"",""coordinates"":[105.63958651405561,24.56321678076772]}"
2_000000000000000007c8,33,192,191,28,22,17,58,36,19,21,0,0,151,53,-1881,-214,-5,60,-74,12,-23,7,-20,720,40,1,-35,54,-9,8,-3,33,-2103,-106,-21,84,-86,12,-19,8,11.358104,352.125,0.2462511,94928.0,0.010706,133.875,288.03998,1.8779973,"{""type"":""Point"",""coordinates"":[114.69029080875049,29.471795220400942]}"
2_00000000000000000a00,33,195,192,27,23,16,98,53,22,20,0,0,396,59,1858,45,32,34,-175,-113,-16,-4,-23,-3099,34,-7,-2,75,58,42,9,26,2795,59,28,60,-171,-150,1,-7,14.759718,386.375,0.15875112,95904.0,0.01257,146.0,293.575,1.8459973,"{""type"":""Point"",""coordinates"":[107.4584047836446,22.831984174070517]}"
2_0000000000000000081d,39,191,190,34,30,27,39,26,18,31,0,0,24,19,1689,-64,-10,32,-42,36,-21,-4,-19,-1229,61,34,-4,49,12,-25,3,9,966,-51,0,-2,-68,40,-19,-2,2.8306289,370.5,0.19125111,101430.0,0.0117455,144.0,291.335,2.1799972,"{""type"":""Point"",""coordinates"":[113.73197202405129,29.96335314322966]}"
2_00000000000000000215,32,195,192,26,20,14,57,33,15,19,0,0,280,40,53,-236,14,14,-27,-42,11,1,-22,-178,75,-9,-23,-14,15,-22,0,29,-488,-224,-15,29,-20,-62,2,2,22.168957,348.875,0.111251116,97851.0,0.0091825,149.625,288.975,1.8759973,"{""type"":""Point"",""coordinates"":[110.35816711690255,32.94234478400524]}"
2_00000000000000000802,26,189,188,21,18,11,54,33,18,16,0,0,1736,46,-1883,-234,40,49,-23,3,70,7,-23,1438,61,-26,-35,5,-4,-10,-5,20,-2487,-108,28,16,-37,-18,66,9,23.186022,320.375,0.1837511,83868.0,0.0075245006,129.125,282.195,1.2469971,"{""type"":""Point"",""coordinates"":[109.77821643389137,30.01267080088077]}"
2_000000000000000002ce,35,199,197,29,26,20,94,54,24,21,0,0,53,54,2289,-222,-42,29,-58,96,-104,-5,-23,-343,128,45,-47,-1,-29,18,0,30,1606,-125,-54,29,-24,42,-27,-4,1.450628,348.0,0.09375112,101011.0,0.0090135,157.75,289.55,1.9749973,"{""type"":""Point"",""coordinates"":[114.42834537646688,33.77319570599066]}"
2_000000000000000000a5,34,198,195,28,25,18,74,37,16,22,0,0,61,39,-104,-206,-1,39,-143,101,-36,1,-19,-1520,194,13,-47,8,-64,-14,4,23,-1159,-147,-9,0,-130,78,-26,4,2.162439,363.75,0.11375111,100842.0,0.010584501,147.875,290.91498,2.6349974,"{""type"":""Point"",""coordinates"":[114.54880799142573,30.972875785325584]}"
2_00000000000000000467,30,194,191,23,18,12,59,30,13,16,0,0,789,47,114,-208,30,64,0,-15,-23,1,-22,-1687,84,-21,-81,15,8,-20,4,18,896,-167,69,81,-5,32,23,-1,14.269026,380.875,0.15125111,94082.0,0.0124615,146.0,292.68,1.0009972,"{""type"":""Point"",""coordinates"":[106.52972564364764,24.928653489400773]}"
